date_stamp,date,day,month,year,city,state,location,geo_longitude,geo_latitude,geo_accuracy,shape,summary
41726,3/28/14,28,3,2014,Riverside,IA,"Riverside, IA",-91.5812759,41.4797413,city,Fireball,Fireball seen in rual Riverside Iowa
41726,3/28/14,28,3,2014,Corpus Christi,TX,"Corpus Christi, TX",-97.3955744,27.8002542,city,Cylinder,Multiple event over 10 years.
41726,3/28/14,28,3,2014,Chugiak,AK,"Chugiak, AK",-149.4817876,61.3904227,village,Light,Lights in sky. Flying objects.
41726,3/28/14,28,3,2014,Wasilla,AK,"Wasilla, AK",-149.4595049,61.599359,city,Changing,Red and white lights on UFO.
41726,3/28/14,28,3,2014,Bethel,AK,"Bethel, AK",-161.7929832,60.794479,city,Triangle,Triangle shaped and bright orange.
41726,3/28/14,28,3,2014,MADISON,CT,"MADISON, CT",-72.60287868,41.2800575,administrative,Circle,ever be scared so much you cant get it out of your head .
41726,3/28/14,28,3,2014,Laveen,AZ,"Laveen, AZ",-112.1545981,33.3758112,suburb,Light,I witnessed a green and red object moving slowly and erratically in the night sky in the southern PHX metro area on 03/28/14.
41725,3/27/14,27,3,2014,Lehigh Acres,FL,"Lehigh Acres, FL",-81.6248026,26.6253497,suburb,Unknown,Alien being seen running on foot on the ground.
41725,3/27/14,27,3,2014,Lanham,MD,"Lanham, MD",-76.8619166,38.9670551,hamlet,Circle,A round flying object with two lights at the rear and one flashing light underneath it.
41725,3/27/14,27,3,2014,Plymouth,MA,"Plymouth, MA",-70.6672577,41.9584367,administrative,Other,Triangle 3 lights moving back and forth with single lights chasing them.
41725,3/27/14,27,3,2014,Monterey,CA,"Monterey, CA",-121.8871347,36.6114268,city,Circle,"Red light in sky, looked with binoculars and saw reddish white circle with perfectly positioned white lights and lace-like structure."
41725,3/27/14,27,3,2014,Los Angeles,CA,"Los Angeles, CA",-118.2427025,34.0536781,city,Circle,I was looking at LA skyline from the north. The sky was overcast. Then a bright flash from the west caught my eye! The white flash of l
41725,3/27/14,27,3,2014,Hobe Sound,FL,"Hobe Sound, FL",-80.1364323,27.059498,hamlet,Light,Orange then red light.
41725,3/27/14,27,3,2014,Concord,NC,"Concord, NC",-80.58341971,35.3146175,city,Triangle,"Multiple triangular shaped ufo's, with green and white lights."
41725,3/27/14,27,3,2014,Frederick,MD,"Frederick, MD",-77.4105783,39.414443,city,Triangle,"Triangular shaped objects flying at high speed (also one stationary) in the area of Fort detrick, MD."
41725,3/27/14,27,3,2014,Wellington,AL,"Wellington, AL",-85.8927457,33.8225999,hamlet,Light,Lights moving in pattern in clouds.
41725,3/27/14,27,3,2014,Monroe,WA,"Monroe, WA",-121.9706154,47.8560266,city,Unknown,Neon blue and 2 red lights not a plane.
41725,3/27/14,27,3,2014,Monroe,WA,"Monroe, WA",-121.9706154,47.8560266,city,Unknown,Neon blue and 2 red lights not a plane.
41725,3/27/14,27,3,2014,St. Petersburg,FL,"St. Petersburg, FL",-82.6792661,27.7708606,city,Triangle,"Triangular, delta shaped craft with about 6 light."
41725,3/27/14,27,3,2014,Coward,SC,"Coward, SC",-79.7470111,33.973217,administrative,Sphere,Very bright orb following our car.
41725,3/27/14,27,3,2014,Newport,KY,"Newport, KY",-84.4919524,39.0889469,town,Unknown,I was at my place of work where I have a perfect veiw of Newport and Cincinnat. It was five till six in the morning and I happend to lo
41725,3/27/14,27,3,2014,Homer,NY,"Homer, NY",-76.1788174,42.6370141,administrative,Disk,Orange flaming disk slowly descends vertically and disappears behind obstructions.
41725,3/27/14,27,3,2014,Arnold,MD,"Arnold, MD",-76.5025431,39.0320784,administrative,Triangle,Silent triangle spotted while leaving for work early in the morning.
41725,3/27/14,27,3,2014,Seattle,WA,"Seattle, WA",-122.3300624,47.6038321,city,Light,White green lights dancing over Crown Hill at 01:45am.
41724,3/26/14,26,3,2014,Charleston,SC,"Charleston, SC",-79.9402728,32.7876012,city,Light,Orange-red orb turns into two then vanishes with presence of military.
41724,3/26/14,26,3,2014,Irwin,PA,"Irwin, PA",-79.7011549,40.3245138,administrative,Unknown,Saw one object moving and one hovering. Both had bright lights on each end with a blinking red light between them. Not directly in mi
41724,3/26/14,26,3,2014,Everett,MA,"Everett, MA",-71.0536625,42.40843,administrative,Flash,Flashing streak across night sky.
41724,3/26/14,26,3,2014,Clayton,NC,"Clayton, NC",-78.4563914,35.650711,administrative,Cylinder,Saw two white light 'sticks' with blue and red lights at night moving in a horizontal plane across sky with no sound being made.
41724,3/26/14,26,3,2014,Idaho Falls,ID,"Idaho Falls, ID",-112.044349,43.4930789,city,Other,It looked like a ring with no lights....
41724,3/26/14,26,3,2014,Punta Gorda,FL,"Punta Gorda, FL",-82.0453664,26.9297836,city,Circle,"A green ball of light traveled along the ground, then went vertical and disappeared from view."
41724,3/26/14,26,3,2014,Dudley,GA,"Dudley, GA",-83.0704273,32.5423872,city,Triangle,"Amber colored lights, dropped straight down to tree top altitude triangle in shape Laurens County, Georgia"
41724,3/26/14,26,3,2014,Mount Pleasant,SC,"Mount Pleasant, SC",-79.8625851,32.7940651,administrative,Triangle,"Silent black triangle with orange lights about 500 feet up, eerily silent"
41724,3/26/14,26,3,2014,Orlando,FL,"Orlando, FL",-81.3790462,28.5421175,city,Teardrop,"I watched a large commercial airliner fly over, but noticed a tear drop craft flying underneath it."
41724,3/26/14,26,3,2014,Greenville,SC,"Greenville, SC",-82.3985105,34.8512316,city,Light,Six dancing orbs.
41724,3/26/14,26,3,2014,Sykesville,MD,"Sykesville, MD",-76.9677566,39.3737149,administrative,Triangle,"Green, red, yellow triangle object near Liberty Dam."
41724,3/26/14,26,3,2014,Redding,CA,"Redding, CA",-122.3916754,40.5863563,city,Unknown,Orange glow moving randomly in the northern sky.
41723,3/25/14,25,3,2014,Margate,FL,"Margate, FL",-80.21414761,26.242509,administrative,Circle,I was inside when my 13 yr. Old was outside in my driveway on the phone I heard her screaming my name I ran to her to see what was wron
41723,3/25/14,25,3,2014,New Tampa,FL,"New Tampa, FL",-82.4511477,27.990298,residential,Light,Fast moving single light over New Tampa.
41723,3/25/14,25,3,2014,Springfield,MA,"Springfield, MA",-72.54671366,42.11241225,city,Other,"Star-ship over Springfield housing; lights of white, red, blue, amber and teal."
41723,3/25/14,25,3,2014,Enfield,CT,"Enfield, CT",-72.5917554,41.9762077,town,Unknown,Unknown aircraft that dimmed and brightened when moving.
41723,3/25/14,25,3,2014,Nikiski,AK,"Nikiski, AK",-151.246206,60.721058,administrative,Light,6 orange independently flying lights.
41723,3/25/14,25,3,2014,Clam Gulch,AK,"Clam Gulch, AK",-151.3901619,60.207989,administrative,Sphere,"Lights in sky above Cook Inlet, Alaska."
41723,3/25/14,25,3,2014,Fruitland,ID,"Fruitland, ID",-116.9165461,44.0076639,city,Sphere,Orange spheres moving at high rates across sky in groups.
41723,3/25/14,25,3,2014,Nine Mile Falls,WA,"Nine Mile Falls, WA",-117.5460571,47.7757227,hamlet,Triangle,Triangle shaped object with 3 lights.
41723,3/25/14,25,3,2014,Comstock Park,MI,"Comstock Park, MI",-85.6700332,43.0386368,administrative,Circle,Two circular glowing bright lights next to each other.
41723,3/25/14,25,3,2014,Manchester,TN,"Manchester, TN",-86.0885993,35.4817432,city,Diamond,Strange diamond light patterns on driveway. ((NUFORC Note: Photos show discoloration of blacktop. PD))
41723,3/25/14,25,3,2014,Richmond,VA,"Richmond, VA",-77.43428,37.5385087,city,,I'm a trucker but when I was going north on interstate 95 somewhere around Richmond Virginia . I saw 3 aluminum looking balls flash in
41723,3/25/14,25,3,2014,Halifax (Canada),NS,"Halifax (Canada), NS",-62.96739914,44.84449695,administrative,Circle,Moving stars and V-shaped craft.
41723,3/25/14,25,3,2014,Fort Collins,CO,"Fort Collins, CO",-105.0668085,40.5508527,city,Fireball,Dark orange fireball shape seen in Fort Collins Colorado.
41723,3/25/14,25,3,2014,Barberton,OH,"Barberton, OH",-81.6051221,41.012833,city,Circle,"Strange glowing ""star"" with reddish glow moving in slow, circular patterns."
41723,3/25/14,25,3,2014,Fort Eustis,VA,"Fort Eustis, VA",-76.60013734,37.12609775,military,Unknown,4 horizontal orange lights seen over Fort Eustis.
41723,3/25/14,25,3,2014,Caledonia,MI,"Caledonia, MI",-88.77946759,44.2716577,administrative,Circle,Bright Orange/Green blue/Pulsating Orbs in the michigan sky/southeast sky area. ((NUFORC Note: Arcturus?? PD))
41723,3/25/14,25,3,2014,Wallkill,NY,"Wallkill, NY",-74.1840358,41.6056492,administrative,Oval,"2 formations of lights were spotted, one of which rotated as went from being very far to very close in a very short time before we ran."
41722,3/24/14,24,3,2014,Las Vegas,NV,"Las Vegas, NV",-115.149225,36.1662859,city,Flash,Two hovering bright lights flashing red green and white in the sky.
41722,3/24/14,24,3,2014,Reynoldsville,PA,"Reynoldsville, PA",-78.8886436,41.0970071,administrative,Egg,3 Orange blinking lights moving about 2x faster then a plane.
41722,3/24/14,24,3,2014,Poplar,MT,"Poplar, MT",-105.1983149,48.1130741,city,Disk,I was at work at the jail when. I heard the 911 dispatch asked for 10 code for a UFO. So I called my husband right away and asked him i
41722,3/24/14,24,3,2014,Montrose,CO,"Montrose, CO",-107.8777769,38.478504,city,Oval,"Round, peach-colored object heading wsw."
41722,3/24/14,24,3,2014,Bemidji,MN,"Bemidji, MN",-94.890802,47.4786541,city,Cigar,White cigar shaped object disappears in front of our eyes
41722,3/24/14,24,3,2014,Mesa,AZ,"Mesa, AZ",-111.8312641,33.4153143,city,Sphere,An object which was constantly changing shape moved very slowly across the sky.
41722,3/24/14,24,3,2014,Buford,GA,"Buford, GA",-84.0043513,34.1206564,city,Triangle,The craft appeared to ascend above the tree line and then began to fly away. No noise till it had passed. Rumble sound and vibration. 3
41722,3/24/14,24,3,2014,Lancaster,CA,"Lancaster, CA",-118.1366153,34.6981064,city,Triangle,Three Silver Reflective Triangular Shaped Objects Over Lancaster CA Sky With Two Other UFO's
41722,3/24/14,24,3,2014,Natural Bridge,VA,"Natural Bridge, VA",-79.5430938,37.630134,hamlet,Light,"Fast moving bright light traveling east, south east. Very unusual. Not a plane."
41722,3/24/14,24,3,2014,Arlington,TX,"Arlington, TX",-97.1071186,32.7355816,city,Disk,Gray/black saucer with red triangular lights traveling north in the southbound lanes of traffic on SW Green Oaks Blvd.
41722,3/24/14,24,3,2014,Moab,UT,"Moab, UT",-109.5462146,38.5738096,city,Light,I saw two reddish-orange soft colored lights traveling horizontally perfectly in line together at a low altitude with no sound.
41721,3/23/14,23,3,2014,Lancaster,PA,"Lancaster, PA",-76.3056686,40.03813,city,Triangle,"Large triangular object, 3 lights, moving south very slowly."
41721,3/23/14,23,3,2014,Kerman,CA,"Kerman, CA",-120.0624615,36.7222585,city,Formation,"5 red lights near Fresno, CA."
41721,3/23/14,23,3,2014,Portland,OR,"Portland, OR",-122.6741949,45.5202471,city,Unknown,Very fast moving object with red and blue lights.
41721,3/23/14,23,3,2014,Lawndale,CA,"Lawndale, CA",-118.3531481,33.88711,administrative,Flash,Big flash of light in sky.
41721,3/23/14,23,3,2014,Fullerton,CA,"Fullerton, CA",-117.9294165,33.8708215,city,Rectangle,RED BLUE LIGHTS OVER IN FULLERTON.
41721,3/23/14,23,3,2014,St. Cloud,MN,"St. Cloud, MN",-94.1642004,45.5616075,city,Sphere,"Orange ball of light over St. Cloud, MN."
41721,3/23/14,23,3,2014,Gunnison,CO,"Gunnison, CO",-106.9317918,38.5442785,city,Sphere,A white sphere shaped object over Blue Mesa Reservoir moving North to South.
41721,3/23/14,23,3,2014,Bemidji,MN,"Bemidji, MN",-94.890802,47.4786541,city,Disk,"Saucer-shaped UFO caught on video in the western skies of Bemidji, MN."
41721,3/23/14,23,3,2014,Greensboro,NC,"Greensboro, NC",-79.7919754,36.0726355,city,Circle,"A circular object, shining red and white lights in the grey night, was hovering just above the tree line."
41721,3/23/14,23,3,2014,Lawrenceburg,KY,"Lawrenceburg, KY",-84.8966171,38.0372967,city,Circle,Three yellow objects observed in the night sky.
41720,3/22/14,22,3,2014,Antelope,CA,"Antelope, CA",-121.3299513,38.7082357,hamlet,Other,Moving orange light of irregular shape over Antelope. CA.
41720,3/22/14,22,3,2014,Meridian,ID,"Meridian, ID",-116.392326,43.6086295,city,Unknown,"Red, white, green lights flying low in circles."
41720,3/22/14,22,3,2014,Fairfax,VA,"Fairfax, VA",-77.3063733,38.8462236,city,Other,"Round globe-like object fying/floating yet eratically over our neighborhood 3/22/14 around 10:00pm.
Unknown object was glowing with"
41720,3/22/14,22,3,2014,Port St. Lucie,FL,"Port St. Lucie, FL",-80.3503283,27.2939333,city,Light,Several red lights traveling from the north west towards the east and north again at 21:44 just above the horizon in Port St Lucie.
41720,3/22/14,22,3,2014,Lexington,SC,"Lexington, SC",-81.2362107,33.9815369,administrative,Formation,"8 Red-Orange Lights moving across the sky, then fading observed by several witnesses."
41720,3/22/14,22,3,2014,Reseda,CA,"Reseda, CA",-118.5364742,34.2011156,hamlet,Disk,It was about 21:00 a friend came to visit while looking up a round disk was hovering at a height of 3 floor building above him.
41720,3/22/14,22,3,2014,Flat Rock,NC,"Flat Rock, NC",-81.8609446,36.0509611,peak,Fireball,They first appeared and stayed as 2 pairs as they flew higher and out of sight they all split the last one we could see seemed to gain
41720,3/22/14,22,3,2014,Philadelphia,PA,"Philadelphia, PA",-75.163789,39.952335,city,Circle,Bright orange/red fire ball moving east in the sky.
41720,3/22/14,22,3,2014,Severna Park,MD,"Severna Park, MD",-76.5452409,39.070388,administrative,Oval,13 or 14 orange-red Oval shaped lights UFO's in Severna Park Maryland March 22nd 2014 at at 8:25pm.
41720,3/22/14,22,3,2014,Mount Vernon,WA,"Mount Vernon, WA",-122.3261139,48.4199991,administrative,Changing,"Irregular black object that changed shape, with smaller object that came and went, seen in daylight."
41720,3/22/14,22,3,2014,MacDill Air Force Base Tampa,FL,"MacDill Air Force Base Tampa, FL",-82.50264493,27.8437943,military,Light,Morphing White Lights Photographed from inside Air Force Base
41720,3/22/14,22,3,2014,Port St. Lucie,FL,"Port St. Lucie, FL",-80.3503283,27.2939333,city,Fireball,Silent fireballs.
41720,3/22/14,22,3,2014,Winchester,KY,"Winchester, KY",-84.1796503,37.990079,city,Disk,"Red circular lights over Winchester, KY."
41720,3/22/14,22,3,2014,Windsor,CA,"Windsor, CA",-83.0285111,42.3032758,city,Flash,Bright light processed by a light blue light that flew away came back two minutes later seems like it interacted with the white light a
41720,3/22/14,22,3,2014,Coral Springs,FL,"Coral Springs, FL",-80.26534189,26.26485615,administrative,Circle,Coral Springs purple flying object.
41720,3/22/14,22,3,2014,Hamilton,OH,"Hamilton, OH",-84.5501874,39.2085354,administrative,Fireball,a Circle of a fireball really brights light
41719,3/21/14,21,3,2014,Kirkland,WA,"Kirkland, WA",-122.1920249,47.6859573,city,Circle,"Circular, orange/red with no sound."
41719,3/21/14,21,3,2014,Bakersfield,CA,"Bakersfield, CA",-119.0194639,35.3738712,city,Egg,"I saw a shape it looked like a ball too fast for a plane/aircraft, and too slow for shooting star."
41719,3/21/14,21,3,2014,Folsom,CA,"Folsom, CA",-121.1439187,38.6745755,city,Light,"Orange light over Folsom, CA."
41719,3/21/14,21,3,2014,Parsippany,NJ,"Parsippany, NJ",-74.4259866,40.8578772,hamlet,Triangle,It is a very clear night here in New Jersey. I was walking in my complex when I started to look up at the stars since they were so visi
41719,3/21/14,21,3,2014,Shirley,NY,"Shirley, NY",-78.9136452,42.5767271,hamlet,Chevron,"Unusual sound, then silence, small lighted craft left in its wake, all disappeared."
41719,3/21/14,21,3,2014,Londonderry,NH,"Londonderry, NH",-71.3739532,42.8650869,administrative,Changing,While driving noticed a bright white light behind the trees. My friend was in a seperate vehicle following me and was talking on the ph
41719,3/21/14,21,3,2014,Apache Junction,AZ,"Apache Junction, AZ",-111.5374039,33.4006195,city,Fireball,"18 fireball red UFO's sighted over Canyon Lake, AZ."
41719,3/21/14,21,3,2014,Maricopa,AZ,"Maricopa, AZ",-112.4790473,33.4196631,administrative,Sphere,Circular ball of light radiating intense orange hue in sky SE of Maricopa and disappeared suddenly.
41719,3/21/14,21,3,2014,La Mesa,CA,"La Mesa, CA",-117.0230839,32.7678288,city,Circle,Missing man V-formation.
41719,3/21/14,21,3,2014,Maricopa,AZ,"Maricopa, AZ",-112.4790473,33.4196631,administrative,Light,Yellow-orange bright pulsating light.
41719,3/21/14,21,3,2014,Kennesaw,GA,"Kennesaw, GA",-84.6154897,34.0234337,city,Triangle,"Dark triangular craft, 3 White Lights and One Red Light in Center, Flying Very Low and Fast (maybe 300 ft) - No Sound Of Any Kind"
41719,3/21/14,21,3,2014,Virginia Beach,VA,"Virginia Beach, VA",-76.05092502,36.7953025,city,Other,"Approximately three to four white rockets appeared with trails-gray UFO flying low in trees then, disappeared."
41719,3/21/14,21,3,2014,Medford,OR,"Medford, OR",-122.8718605,42.3264181,city,Light,Red light traveling at extreme speed.
41718,3/20/14,20,3,2014,Chaska,MN,"Chaska, MN",-93.6021791,44.7894072,city,Unknown,Bright hovering mass.
41718,3/20/14,20,3,2014,Dahlonega,GA,"Dahlonega, GA",-83.9845886,34.532125,administrative,Light,"Unknown lights over Dahlonega, GA."
41718,3/20/14,20,3,2014,Thibodaux,LA,"Thibodaux, LA",-90.822871,29.7957633,city,,Bright orange light slowly fades then turns into 3 red lights forming corners of a triangle flying fast overhead from south to north.
41718,3/20/14,20,3,2014,Park City,UT,"Park City, UT",-111.4979741,40.6460635,city,Other,Irregular object about one fifth size of Moon falls towards Ogden as viewed from Park City. No tail or debris.
41718,3/20/14,20,3,2014,Bowling Green,KY,"Bowling Green, KY",-86.4436018,36.9903199,city,Light,"Two star-like objects moved in the same path slowly, then suddenly sped up ALOT with random jittery motions, then faded out of view."
41718,3/20/14,20,3,2014,Kissimmee,FL,"Kissimmee, FL",-81.4078013,28.2920249,city,,Unexplained cannon-like sounds heard at night.
41718,3/20/14,20,3,2014,Sevierville,TN,"Sevierville, TN",-83.561835,35.8681455,city,Triangle,A Triangle object.
41718,3/20/14,20,3,2014,Lockwood,NY,"Lockwood, NY",-76.5499445,42.0911853,hamlet,,See above.
41718,3/20/14,20,3,2014,St. Louis,MO,"St. Louis, MO",-90.1978889,38.6272733,city,Light,"6 Orange balls of light, St. Louis."
41718,3/20/14,20,3,2014,Coconut Creek,FL,"Coconut Creek, FL",-80.18180846,26.2714628,administrative,Light,"Strange red, white, and blue color changing, fast moving, ball of light!"
41718,3/20/14,20,3,2014,Brent,AL,"Brent, AL",-87.1647184,32.9373463,village,Unknown,"Orange lights outside of Brent, AL."
41718,3/20/14,20,3,2014,Jordan,MN,"Jordan, MN",-93.6269014,44.6669074,city,Other,"Narrow, long object with 3 green lights (top row), 3 red lights (bottom row)."
41718,3/20/14,20,3,2014,Globe,AZ,"Globe, AZ",-110.7864984,33.3942223,city,Other,A red light flashed followed by 2 more red lights near it showing they were coming from a parallelagram patterned object.
41718,3/20/14,20,3,2014,Clarkston,WA,"Clarkston, WA",-117.0451581,46.4162724,city,Light,Two very bright white lights moving quickly in unison westerly across the northern sky just below the tip of Big Dipper's handle.
41718,3/20/14,20,3,2014,Harrisville,RI,"Harrisville, RI",-71.6745112,41.9656539,administrative,Triangle,"Saw a triangle shaped object with lights that didn't move, then abruptly took off."
41718,3/20/14,20,3,2014,Patterson,LA,"Patterson, LA",-121.1296949,37.471623,city,Other,"A single craft of unique shape moving very fast, no sound or vapor trail, very high, towards open waters of the Gulf of Mexico."
41718,3/20/14,20,3,2014,Gila Bend,AZ,"Gila Bend, AZ",-112.7168239,32.9478267,administrative,Fireball,"Orange circular/orb like balls of light appearing and disappearing across sky, radiating intense orange hue of light."
41718,3/20/14,20,3,2014,Potterville,MI,"Potterville, MI",-84.738874,42.629203,city,Light,"Two huge blue lights over Potterville, around 7pm, 3/21/14."
41718,3/20/14,20,3,2014,Atwater,CA,"Atwater, CA",-120.6031092,37.353521,city,Sphere,Spherical motionless mystery object in the daytime sky looked like a mini-Moon.
41718,3/20/14,20,3,2014,Southbend,IN,"Southbend, IN",121.1338358,14.6500623,residential,Circle,"I seen a ufo it was flying I told it in my head to prove its a ufo, it flew over me high above my high school bus."
41718,3/20/14,20,3,2014,Fullerton,CA,"Fullerton, CA",-117.9294165,33.8708215,city,Unknown,Orange colored object traveling from north to south following curvature of earth in less than 1 second.
41718,3/20/14,20,3,2014,Cosby,TN,"Cosby, TN",-83.2468213,35.8173184,hamlet,Fireball,"Strange dancing lights making patterns in sky over Cosby, TN after lifting off of the ground."
41718,3/20/14,20,3,2014,Miami/Globe,AZ,"Miami/Globe, AZ",-110.8045564,33.4050684,unclassified,Light,Large Unknown Stationary Object With Flickering Lights Spotted Outside Of Globe Arizona
41718,3/20/14,20,3,2014,Detroit,MI,"Detroit, MI",-83.0567375,42.3486635,city,Formation,Five ufos close together.
41717,3/19/14,19,3,2014,Issaquah,WA,"Issaquah, WA",-122.0432974,47.5348778,city,Rectangle,Green lit low flying rectangle.
41717,3/19/14,19,3,2014,Conway,SC,"Conway, SC",-79.0478143,33.8360035,city,Light,Bright light moving across the night sky.
41717,3/19/14,19,3,2014,Santa Fe,NM,"Santa Fe, NM",-105.9377997,35.6869996,city,Chevron,V-shaped formation of lights moving noiselessly in night sky.
41717,3/19/14,19,3,2014,Austintown,OH,"Austintown, OH",-80.74414074,41.097507,locality,Fireball,((HOAX??)) I couldn't tell what it looked like before i could blink it was gone. It had different colors coming out the back.
41717,3/19/14,19,3,2014,Boynton Beach,FL,"Boynton Beach, FL",-80.0664309,26.5253491,city,Circle,"I can't believe I didnt saw this in the news, it was shape circle with red and green lights going back and forth like 300mph,"
41717,3/19/14,19,3,2014,Lewisville,TX,"Lewisville, TX",-96.994174,33.046233,city,Formation,Red/orange orbs in the sky.
41717,3/19/14,19,3,2014,Candler,NC,"Candler, NC",-82.692907,35.536498,hamlet,Triangle,Bright triangular object seen over major interstate highway near medium size city.
41717,3/19/14,19,3,2014,Sanford,FL,"Sanford, FL",-81.2680328,28.8117179,city,Triangle,V-shaped Three Bright Lights in triangular formation; flying and hovering low in the sky. Three witnesses
41717,3/19/14,19,3,2014,Augusta,GA,"Augusta, GA",-81.9748429,33.4709714,city,Oval,"There where 3 objects in an oval shape turned sideways, they illuminated in a orange yellowish color lights in the sky, they were in a"
41717,3/19/14,19,3,2014,Augusta,GA,"Augusta, GA",-81.9748429,33.4709714,city,Fireball,7 flying bright orange balls of light on the sky at 9:20 PM.
41717,3/19/14,19,3,2014,Ormond Beach,FL,"Ormond Beach, FL",-81.0558894,29.2858129,city,Triangle,V-Shaped cloudy object with 6 lights.
41717,3/19/14,19,3,2014,Oroville,CA,"Oroville, CA",-121.5644867,39.490066,city,Light,"4 lights in the sky for 30 minutes, did not move."
41717,3/19/14,19,3,2014,Arroyo Grande,CA,"Arroyo Grande, CA",-120.5803125,35.1243401,city,Light,"Bright light spiraled away after 15 minute ""dance."""
41717,3/19/14,19,3,2014,Davie,FL,"Davie, FL",-80.28410878,26.075729,administrative,Unknown,"Quiet craft, very fast, large vertical shadow, 4:00 in march around Davie, FL."
41717,3/19/14,19,3,2014,Nashville,TN,"Nashville, TN",-86.7743419,36.1622257,city,Cylinder,"Cylinder, shape surrounded by mist, chased by black helicpter."
41717,3/19/14,19,3,2014,Regina (Canada),SK,"Regina (Canada), SK",-104.6158181,50.4480951,city,Triangle,"Mirrored triangular shaped object March 19, 2014."
41717,3/19/14,19,3,2014,Stamford,CT,"Stamford, CT",-73.5387341,41.0534302,city,Light,Two white bright flashes took up the whole room and disappeared in a matter of seconds.
41717,3/19/14,19,3,2014,Paradise Valley,AZ,"Paradise Valley, AZ",-111.9505123,33.5324295,administrative,Light,Beam of light in Paradise Valley.
41717,3/19/14,19,3,2014,Spring Hill,FL,"Spring Hill, FL",-82.4503732,28.5558273,hamlet,Light,Bright light with several changing colors over the Gulf of Mexico.
41717,3/19/14,19,3,2014,Lakeland,FL,"Lakeland, FL",-81.9498042,28.0394654,city,Triangle,Shape shifting objects all over central Florida Sky.
41717,3/19/14,19,3,2014,Aurora,CO,"Aurora, CO",-104.8319196,39.729432,city,Fireball,Amber Orb hovering over the skies in Aurora Colorado.
41716,3/18/14,18,3,2014,Medford,OR,"Medford, OR",-122.8718605,42.3264181,city,Disk,Large multicolored disk radiating many colors w/ long hanging arms hovering over an hour above Griffin/Sterling Creek area.
41716,3/18/14,18,3,2014,Olathe,KS,"Olathe, KS",-94.8161127,38.8843867,city,Circle,"Disc like object, 2 huge spot lights, blue rings underneath."
41716,3/18/14,18,3,2014,Fair Oaks,CA,"Fair Oaks, CA",-123.3413984,39.3784978,hamlet,Unknown,Flashing lights playing in the sky.
41716,3/18/14,18,3,2014,Massillon,OH,"Massillon, OH",-81.5215093,40.7967244,city,Formation,"Green string of orbs, steady on then to strobes then disappears over populated town."
41716,3/18/14,18,3,2014,Houston,TX,"Houston, TX",-95.52668411,29.974291,city,Flash,"Shooting ticket type of craft, high in the night sky, which seemed to take off like a sci fi space ship going into light speed."
41716,3/18/14,18,3,2014,Clermont,FL,"Clermont, FL",-81.75219848,28.5395705,administrative,Fireball,Fireball in the sky.
41716,3/18/14,18,3,2014,Albuquerque,NM,"Albuquerque, NM",-106.6509851,35.0841034,city,Formation,Still lights in a row with no movement for 30 or so seconds.
41716,3/18/14,18,3,2014,Wildomar,CA,"Wildomar, CA",-117.2414989,33.5939372,town,Unknown,Daytime UFO above Riverside County. Approx. 4:15 with Non commercial planes following within 30 min.
41716,3/18/14,18,3,2014,Piscataway,NJ,"Piscataway, NJ",-74.3990392,40.4992714,town,Oval,Oval shaped metal object seen following a wide-body aircraft and then disappearing with it at the same moment.
41716,3/18/14,18,3,2014,Berwyn,IL,"Berwyn, IL",-87.7936685,41.8505874,city,Light,BRIGHT RED/ORANGE LIKE LIGHT CONSUMED ENTIRE LIVING ROOM.
41716,3/18/14,18,3,2014,Glenpool,OK,"Glenpool, OK",-96.0088843,35.9553737,city,Light,"White light in sky over Glenpool, OK, area. Light looks long and horizontal."
41715,3/17/14,17,3,2014,New River,AZ,"New River, AZ",-112.2268379,33.7362897,river,Light,"Red, green and white bright light seen in New River, AZ night sky."
41715,3/17/14,17,3,2014,Cabot,PA,"Cabot, PA",-79.7664403,40.7647869,hamlet,Oval,"Round, bright, orange in color, no sound Appearing from the NE one at a time in line with each other and moving in a semicircle."
41715,3/17/14,17,3,2014,Clearwater,FL,"Clearwater, FL",-82.8001026,27.9658533,city,Light,"Sitting on my back porch looking north, noticed a red, purplish bright light, it came from east to west , appeared to head north slowly"
41715,3/17/14,17,3,2014,Taylorsville,UT,"Taylorsville, UT",-111.9386311,40.6677517,city,Light,An oval shaped ball of light hovering up and down.
41715,3/17/14,17,3,2014,Charlotte,NC,"Charlotte, NC",-80.8431268,35.2270869,city,Other,Alien Abduction with provable markings left on the body.
41714,3/16/14,16,3,2014,Duluth,GA,"Duluth, GA",-84.1441046,34.0028569,administrative,Formation,Two UFO's Combining and floating away in the Berkeley Lake area
41714,3/16/14,16,3,2014,Philadelphia,PA,"Philadelphia, PA",-75.163789,39.952335,city,Circle,((HOAX??)) Six black UFO's over NE Philadelphia--blue and red lights.
41714,3/16/14,16,3,2014,Birmingham,AL,"Birmingham, AL",-86.8024326,33.5206824,city,Light,"20-30 bright orange spheres flying in two's or three's, travelling from southwest to northeast without sound"
41714,3/16/14,16,3,2014,Florence Township,NJ,"Florence Township, NJ",-74.78483285,40.0944185,administrative,Light,Multiple colored lights in the night sky
41714,3/16/14,16,3,2014,Shreveport,LA,"Shreveport, LA",-93.7651944,32.5221828,city,Flash,Some type of craft of light speed.
41714,3/16/14,16,3,2014,Susquehanna,PA,"Susquehanna, PA",-75.8170767,41.8218729,administrative,Light,3 lights flashing red and green sitting in the sky not moving.
